,auto_id,ID,Date,Company,Title,Location,Link
80,80,,2021-10-10,Datvietvac Group Holdings,BUSINESS INTELLIGENCE ANALYST,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-analyst-at-datvietvac-group-holdings-2751003789?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=dvfEQha1CO57Mt1hsBQXDA%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card
81,81,aAjzitKHr+Qpq3jdsF5oBA==,2021-11-01,Confidential,REMOTE - DATA ENGINEER,Vietnam,https://vn.linkedin.com/jobs/view/remote-data-engineer-at-confidential-2774515969?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=aAjzitKHr%2BQpq3jdsF5oBA%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card
82,82,mEyaFrNyY0hVvyKnTkKpAg==,2021-10-07,Grab,"Senior Manager, Strategy and Planning","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-manager-strategy-and-planning-at-grab-2773765865?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=mEyaFrNyY0hVvyKnTkKpAg%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card
83,83,,2021-11-03,Movi Việt Nam,MANAGER/HEAD DATA ANALYTICS & BUSINESS INTELLIGENCE - CREDIT RISK MANAGEMENT,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/manager-head-data-analytics-business-intelligence-credit-risk-management-at-movi-vi%E1%BB%87t-nam-2784098488?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=P%2FgYJs2oprBJdqRRll1B%2FQ%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card
84,84,RO9ISpHKWKrZ1yAw/bBsVQ==,2021-10-04,Workforce Optimizer - AI Enabled WFM,Data Scientist,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-scientist-at-workforce-optimizer-ai-enabled-wfm-2778503891?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=RO9ISpHKWKrZ1yAw%2FbBsVQ%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card
85,85,RgAuiPo1LGFBb53T8+yWfw==,2021-10-19,One Mount,Senior Business Intelligence (Banking/Finance),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/senior-business-intelligence-banking-finance-at-one-mount-2755938749?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=RgAuiPo1LGFBb53T8%2ByWfw%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card
86,86,NkcL/EWbusFnby/8aSSkJQ==,2021-10-08,Grab,Data Processing Senior Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-processing-senior-analyst-at-grab-2775912411?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=NkcL%2FEWbusFnby%2F8aSSkJQ%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card
87,87,ng8o84t813u4oFo+UyI2tg==,2021-09-20,Trusting Social,Product Analytics Associate - Digital Bank - Fintech - HCMC,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/product-analytics-associate-digital-bank-fintech-hcmc-at-trusting-social-2716560071?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=ng8o84t813u4oFo%2BUyI2tg%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card
88,88,,2021-09-06,Onpoint,Business Intelligence Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-analyst-at-onpoint-2741659469?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=DRVoUpfKK2XdhWw%2FqrL%2Ftw%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card
89,89,,2021-09-05,Intrepid Vietnam,Senior BI Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-bi-analyst-at-intrepid-vietnam-2739996466?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=w2nYeu8%2FyZfmilB2r1Ys1g%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card
90,90,jAG9c5t9JNtcIDPTBVHgDA==,2021-10-11,Grab,Risk Ops Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/risk-ops-analyst-at-grab-2744634222?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=jAG9c5t9JNtcIDPTBVHgDA%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card
91,91,jYb1+3V/Z3ZLI7jkPRhPNg==,2021-10-25,Pizza Hut Digital Ventures,Data Scientist (Open for remotely),"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-scientist-open-for-remotely-at-pizza-hut-digital-ventures-2766702216?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=jYb1%2B3V%2FZ3ZLI7jkPRhPNg%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card
92,92,lDJ/ESFoATj40/xrZdZdjg==,2021-10-28,Cobblestone Energy,JUNIOR QUANTITATIVE ANALYST,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/junior-quantitative-analyst-at-cobblestone-energy-2778806931?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=lDJ%2FESFoATj40%2FxrZdZdjg%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card
94,94,ehHi4dDHuweH2Guum37gPw==,2021-10-10,TIBCO,Junior Data Science Engineer,"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/junior-data-science-engineer-at-tibco-2785641377?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=ehHi4dDHuweH2Guum37gPw%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card
95,95,YkHBSOuNO30H/cs+otdMsw==,2021-09-16,Trusting Social,Risk Analytics Manager - Fintech - HCMC,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/risk-analytics-manager-fintech-hcmc-at-trusting-social-2716570431?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=YkHBSOuNO30H%2Fcs%2BotdMsw%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card
96,96,,2021-10-19,Treehouse Finance,Quantitative Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/quantitative-analyst-at-treehouse-finance-2764883943?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=ROg4U5l8UDNUgCeKoyQAGw%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card
97,97,,2021-09-29,Home Credit Viet Nam,Business Intelligence Team Leader,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-team-leader-at-home-credit-viet-nam-2771555390?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=7YHiRAu5%2BenvajSnYyhKRw%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card
98,98,nLSiEYxzf3VuBgy1ktNj3A==,2021-10-20,NielsenIQ,Data Processing Specialist (SQL),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-processing-specialist-sql-at-nielseniq-2757406104?refId=7ygMmKb6vAOSeRlvf5g7vg%3D%3D&trackingId=nLSiEYxzf3VuBgy1ktNj3A%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card
100,100,1MrupfIGArQKT7YrIjBXBg==,2021-10-21,Coca-Cola Beverages Vietnam,HR Specialist - People Analytics,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/hr-specialist-people-analytics-at-coca-cola-beverages-vietnam-2758116520?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=1MrupfIGArQKT7YrIjBXBg%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card
101,101,NU2Pxww3KP1uvg3hD/Whuw==,2021-10-01,Adecco,Data Analytics & Insights Senior Specialist (URG),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analytics-insights-senior-specialist-urg-at-adecco-2774477669?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=NU2Pxww3KP1uvg3hD%2FWhuw%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card
102,102,g6TQYHqlrU9BEDhIO+czfw==,2021-10-15,Shopee,SPX - Finance Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/spx-finance-analyst-at-shopee-2762544909?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=g6TQYHqlrU9BEDhIO%2Bczfw%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card
103,103,APjdYgB0hTmIDt6sb81uBQ==,2021-11-03,Shopee,Campaign analyst – Marketing projects,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/campaign-analyst-%E2%80%93-marketing-projects-at-shopee-2698733952?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=APjdYgB0hTmIDt6sb81uBQ%3D%3D&position=4&pageNum=4&trk=public_jobs_jserp-result_search-card
105,105,41K9y7fdnNF6H9eZRNmyrQ==,2021-10-04,TIKI Corporation,(Senior) Data Analyst - Commercial,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-analyst-commercial-at-tiki-corporation-2778973548?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=41K9y7fdnNF6H9eZRNmyrQ%3D%3D&position=6&pageNum=4&trk=public_jobs_jserp-result_search-card
106,106,IRh5Sqtdc5jW8khjwI6IRQ==,2021-10-28,Edso Labs - Enterprise Digitalization Solution Labs,Data Analyst (Senior/Lead),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-senior-lead-at-edso-labs-enterprise-digitalization-solution-labs-2673975392?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=IRh5Sqtdc5jW8khjwI6IRQ%3D%3D&position=7&pageNum=4&trk=public_jobs_jserp-result_search-card
107,107,RBwEIszL7/mKxqUvITog7g==,2021-10-17,McKinsey & Company,Business Analyst (open for Ho Chi Minh City Based),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/business-analyst-open-for-ho-chi-minh-city-based-at-mckinsey-company-2679901828?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=RBwEIszL7%2FmKxqUvITog7g%3D%3D&position=8&pageNum=4&trk=public_jobs_jserp-result_search-card
110,110,Gnjc29TyiSNAh4DtA0XfXg==,2021-10-27,Zenyum,CRM & Data Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/crm-data-analyst-at-zenyum-2775193896?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=Gnjc29TyiSNAh4DtA0XfXg%3D%3D&position=11&pageNum=4&trk=public_jobs_jserp-result_search-card
111,111,lq8lsaId//KG5sZSIS6ylA==,2021-10-23,NielsenIQ,Data Science Executive,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-science-executive-at-nielseniq-2710365453?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=lq8lsaId%2F%2FKG5sZSIS6ylA%3D%3D&position=12&pageNum=4&trk=public_jobs_jserp-result_search-card
114,114,J4K7FxA1Qt6neZ7UtM2Eow==,2021-11-04,Pierre Fabre Group,Sales Force Effectiveness Manager,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/sales-force-effectiveness-manager-at-pierre-fabre-group-2785552305?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=J4K7FxA1Qt6neZ7UtM2Eow%3D%3D&position=15&pageNum=4&trk=public_jobs_jserp-result_search-card
115,115,auV5AI+uq00ApKNiOG2hDg==,2021-10-20,Gojek,Merchant Data Analyst (Business Intelligence Analyst),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/merchant-data-analyst-business-intelligence-analyst-at-gojek-2756897051?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=auV5AI%2Buq00ApKNiOG2hDg%3D%3D&position=16&pageNum=4&trk=public_jobs_jserp-result_search-card
116,116,mLdXOF6T1MieFxfrsiD/Xg==,2021-10-29,Rockwell Automation,"Analyst, Business Operations","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/analyst-business-operations-at-rockwell-automation-2778556445?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=mLdXOF6T1MieFxfrsiD%2FXg%3D%3D&position=17&pageNum=4&trk=public_jobs_jserp-result_search-card
117,117,,2021-09-15,Công Ty Tnhh Senspark,DATA ANALYST,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-at-c%C3%B4ng-ty-tnhh-senspark-2750897597?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=NQn25L82OaYT3Go8JSl%2BBw%3D%3D&position=18&pageNum=4&trk=public_jobs_jserp-result_search-card
118,118,V2YZ35oqINkto+Ucb7tJAg==,2021-11-04,OpenCommerce Group,Senior Data Warehouse Consultant,"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-warehouse-consultant-at-opencommerce-group-2779426171?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=V2YZ35oqINkto%2BUcb7tJAg%3D%3D&position=19&pageNum=4&trk=public_jobs_jserp-result_search-card
119,119,WWNzPkohSpk3QpKCVObSvw==,2021-10-28,Shopee,ShopeePay - PMO Credit Services,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/shopeepay-pmo-credit-services-at-shopee-2769755461?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=WWNzPkohSpk3QpKCVObSvw%3D%3D&position=20&pageNum=4&trk=public_jobs_jserp-result_search-card
122,122,j3RK5VUliNOPPOj1Pkghpg==,2021-09-24,Robert Walters,Lead Business Strategic Analytics,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/lead-business-strategic-analytics-at-robert-walters-2765945050?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=j3RK5VUliNOPPOj1Pkghpg%3D%3D&position=23&pageNum=4&trk=public_jobs_jserp-result_search-card
123,123,LM4QTdA8vme3a5dRjtKllA==,2021-10-13,Homebase (YC W'21),Business Operations Analyst/Associate,Vietnam,https://vn.linkedin.com/jobs/view/business-operations-analyst-associate-at-homebase-yc-w-21-2755054676?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=LM4QTdA8vme3a5dRjtKllA%3D%3D&position=24&pageNum=4&trk=public_jobs_jserp-result_search-card
124,124,9b64dliio0VlrvM6ZKUiNg==,2021-10-25,Water and Energy for Food Grand Challenge,End-User Financing Associate,Vietnam,https://vn.linkedin.com/jobs/view/end-user-financing-associate-at-water-and-energy-for-food-grand-challenge-2772525598?refId=4oYIL2P5t%2Fi1dQzhIo62QA%3D%3D&trackingId=9b64dliio0VlrvM6ZKUiNg%3D%3D&position=25&pageNum=4&trk=public_jobs_jserp-result_search-card
155,30,jWAC6azwYB9Mc+6EibIf9w==,2021-11-04,Galaxy Play,Senior Data Scientist,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-scientist-at-galaxy-play-2778644720?refId=GkBdS%2BZm28hGTDo43d2%2Bow%3D%3D&trackingId=jWAC6azwYB9Mc%2B6EibIf9w%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card
233,8,EUemy0u5iCOKwvjsfJ2AJw==,2021-10-22,Nestlé,Corporate Head of Digital Transformation,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/corporate-head-of-digital-transformation-at-nestl%C3%A9-2769842355?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=EUemy0u5iCOKwvjsfJ2AJw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
239,14,EwpU1KHPqDgGZFVesZkOBA==,2021-11-01,Wonder,Python Developer,Ho Chi Minh City Metropolitan Area,https://vn.linkedin.com/jobs/view/python-developer-at-wonder-2781363561?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=EwpU1KHPqDgGZFVesZkOBA%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
246,21,in8rH934YJZkQIW9m0cvkA==,2021-09-19,Shopee,Data Analyst (Customer Service),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-customer-service-at-shopee-2756436719?refId=PQnXCgOkhH69MExFamgPEg%3D%3D&trackingId=in8rH934YJZkQIW9m0cvkA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
250,25,,2021-10-29,Finan,Intern Data Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/intern-data-analyst-at-finan-2778042718?refId=KOLTySsTIM2%2Fpwqtc9X6AA%3D%3D&trackingId=J6hpGFZS%2BaxQ0P%2Fjhlx7VA%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card
255,30,gOOLNlH17JARBu3AdnL+Ow==,2021-10-31,Parcel Perform,Master Data in Vietnam,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/master-data-in-vietnam-at-parcel-perform-2780560056?refId=KOLTySsTIM2%2Fpwqtc9X6AA%3D%3D&trackingId=gOOLNlH17JARBu3AdnL%2BOw%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card
258,33,yL2VVQM3j/fzeAHY5SU4yw==,2021-10-12,AIA Vietnam,Data Scientist (Algorithm),"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-scientist-algorithm-at-aia-vietnam-2680639656?refId=KOLTySsTIM2%2Fpwqtc9X6AA%3D%3D&trackingId=yL2VVQM3j%2FfzeAHY5SU4yw%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card
263,38,2UnwhvLAonKH9fYPiWuBNA==,2021-10-11,Rakuna,AI Engineer Intern,"Long Biên, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/ai-engineer-intern-at-rakuna-2752230475?refId=KOLTySsTIM2%2Fpwqtc9X6AA%3D%3D&trackingId=2UnwhvLAonKH9fYPiWuBNA%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card
264,39,,2021-10-20,Love,Data Engineer (Remote),"My Tho, Vietnam",https://vn.linkedin.com/jobs/view/data-engineer-remote-at-love-2771690078?refId=KOLTySsTIM2%2Fpwqtc9X6AA%3D%3D&trackingId=SyFLt9NQz7jS5xGp8gV4rA%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card
265,40,hWOmoz1encEPjlJYmNxR7g==,2021-10-13,TrueMoney Vietnam,Business Intelligence Intern,"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/business-intelligence-intern-at-truemoney-vietnam-2748491251?refId=KOLTySsTIM2%2Fpwqtc9X6AA%3D%3D&trackingId=hWOmoz1encEPjlJYmNxR7g%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card
270,45,DWS+9+29/ojE2UzK/1Alvg==,2021-09-12,TIKI Corporation,(Expert/ Senior) Data Scientist,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/expert-senior-data-scientist-at-tiki-corporation-2747063435?refId=KOLTySsTIM2%2Fpwqtc9X6AA%3D%3D&trackingId=DWS%2B9%2B29%2FojE2UzK%2F1Alvg%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card
275,50,QKmnXBp4soBlu93VXaTv5w==,2021-10-11,Rakuna,Machine Learning Intern,"Long Biên, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/machine-learning-intern-at-rakuna-2752231107?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=QKmnXBp4soBlu93VXaTv5w%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card
277,52,R1+kiCO2H7VpICFVPHNgCQ==,2021-10-11,Netcompany,Talented IT Graduates/Freshers,"Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/talented-it-graduates-freshers-at-netcompany-2752247610?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=R1%2BkiCO2H7VpICFVPHNgCQ%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card
280,55,,2021-10-05,Savills Vietnam Co. Ltd,Data Analyst Intern,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-intern-at-savills-vietnam-co-ltd-2779223153?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=zW%2FcCyraWV1r%2FXwOd71W5w%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card
283,58,gxykQZu/TjX/0usq2WHuHA==,2021-09-17,Admicro,Data Analyst (Fresher),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/data-analyst-fresher-at-admicro-2752646747?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=gxykQZu%2FTjX%2F0usq2WHuHA%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card
285,60,DngoA2KTE93+p2GZAE+6BQ==,2021-11-01,EcoTruck - Ecosystem for Trucking,"Data Engineer (Database, Python, MySQL)","Phú Nhuận, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-engineer-database-python-mysql-at-ecotruck-ecosystem-for-trucking-2781159729?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=DngoA2KTE93%2Bp2GZAE%2B6BQ%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card
286,61,,2021-10-17,Prudential,Senior Data,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-at-prudential-2763424752?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=9GEKNIWMawDC5iXXurxzhA%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card
288,63,+oeQvdqCIqZe+MHTNH9jhg==,2021-10-08,One Mount,Data Scientist (HN/HCM Based),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/data-scientist-hn-hcm-based-at-one-mount-2741599025?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=%2BoeQvdqCIqZe%2BMHTNH9jhg%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card
290,65,qIFKFoeRti3Yf+utp8m8PA==,2021-10-22,MonetizeMore,Remote Data Scientist,"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/remote-data-scientist-at-monetizemore-2769078575?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=qIFKFoeRti3Yf%2Butp8m8PA%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card
291,66,cTnGd1MIPDuglcDGzcET4g==,2021-10-14,Techcombank (TCB),Head of Data Platform Management (0421),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/head-of-data-platform-management-0421-at-techcombank-tcb-2699220655?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=cTnGd1MIPDuglcDGzcET4g%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card
292,67,,2021-10-13,Fado.vn,Data Science Intern,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-science-intern-at-fado-vn-2754147431?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=YdDptwyPgOpCNSLKb2syjg%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card
294,69,T3sUOiHmIRNYjC+ohDIQEA==,2021-10-28,Orient Software Development Corp.,Machine Learning Engineer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/machine-learning-engineer-at-orient-software-development-corp-2776791751?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=T3sUOiHmIRNYjC%2BohDIQEA%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card
295,70,,2021-10-31,KMS Solutions,"Data Engineer Intern, KMS Solutions","Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/data-engineer-intern-kms-solutions-at-kms-solutions-2780428892?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=MtiTOoNDDY5919g2XXluwA%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card
297,72,,2021-10-23,Singalarity,DATA OPERATIONS (FRESHER/JUNIOR),"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/data-operations-fresher-junior-at-singalarity-2770303909?refId=WbdKumCFoE2HgjnT1Z7XNA%3D%3D&trackingId=AKeGFLxZPp2jq%2FFpxj%2BQFQ%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card
300,75,J38IppJEzXmZqJq4fulv7Q==,2021-10-28,Gojek,Research Lead,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",https://vn.linkedin.com/jobs/view/research-lead-at-gojek-2714549316?refId=wt7DcJYa0N9gFu67C48WdA%3D%3D&trackingId=J38IppJEzXmZqJq4fulv7Q%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card
304,79,Aac1RwdFfWsRkuPi4FMQ0g==,2021-10-14,HTI Group,Artificial Intelligence Engineer,"Quận Nam Từ Liêm, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/artificial-intelligence-engineer-at-hti-group-2750164868?refId=wt7DcJYa0N9gFu67C48WdA%3D%3D&trackingId=Aac1RwdFfWsRkuPi4FMQ0g%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card
308,83,EgPZcRnnI81JLk+MEixMUQ==,2021-10-07,CIBC,Business Systems Analyst,"Cà Mau, Vietnam",https://vn.linkedin.com/jobs/view/business-systems-analyst-at-cibc-2748231789?refId=wt7DcJYa0N9gFu67C48WdA%3D%3D&trackingId=EgPZcRnnI81JLk%2BMEixMUQ%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card
309,84,cxP2z3DZMmBh42djrORWwg==,2021-10-21,Techcombank (TCB),Senior/ Data Architect,"Hanoi, Hanoi, Vietnam",https://vn.linkedin.com/jobs/view/senior-data-architect-at-techcombank-tcb-2758179004?refId=wt7DcJYa0N9gFu67C48WdA%3D%3D&trackingId=cxP2z3DZMmBh42djrORWwg%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card
