,auto_id,Title,Company,Location,Link,Review,auto_id,auto_id.1
143,143,Senior Data Analyst,League Inc,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=101a277e62677e68&fccid=f4a9bd63e3986889&vjs=3,3,,
144,144,"
Database Administrator",Optima Communications International Inc.,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=b82971789474c40f&fccid=043ffd4709dd4cef&vjs=3,3.2,,
145,145,Data Model Designer,Visier Inc.,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=cae58d3665e143d8&fccid=7bcc6e90bcef893c&vjs=3,3.7,,
146,146,Data Warehouse Developer,BNP Paribas,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=9fc3816f82735e9d&fccid=1392500f835bba92&vjs=3,3.9,,
147,147,Azure Data Engineer (flexible work location),MNP,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=dbbd6aab48ad83d2&fccid=b8ee7f714bcca05b&vjs=3,3.1,,
148,148,Data Developer (SQL/Looker),sharethrough,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=c9d028f58e1f265d&fccid=420b591004b16413&vjs=3,None,,
149,149,Data Engineer,CGI Inc,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=50041b4635ac0d3c&fccid=43a69183767d4301&vjs=3,3.6,,
150,150,Master Data Steward (Remote),TradeRev,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ffad9e051a597010&fccid=bf43832ebb455ed2&vjs=3,3.3,,
151,151,Data Governance Analyst,Rogers Communications,"Brampton, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=4ab951acddebad06&fccid=b5583ca8df6a68c3&vjs=3,3.7,,
152,152,"
Marketing Data Analyst",Clearco,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=b7ad3eb3499b2287&fccid=4799ed9185c0edc2&vjs=3,None,,
153,153,Senior Product Manager - Data,Klue,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=49ff6928f8bc83d3&fccid=97d82e5ee0248fef&vjs=3,5,,
154,154,Data Analyst,Dapper Labs,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=a0d0bf43efe71081&fccid=d6486a0a13a20d3e&vjs=3,None,,
155,155,Data Science Instructor,Juno College of Technology,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3023d255bcb60582&fccid=cccaff798cead1b6&vjs=3,None,,
156,156,Senior Clinical Data Coordinator,Labcorp,"Durham, NC•Remote",https://ca.indeed.com/rc/clk?jk=9e39c3bb067cfa0e&fccid=a3163e1f583839d0&vjs=3,3.4,,
157,157,"Data Scientist, Privacy Engineering",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=abebc0f802c96cbd&fccid=31921a4bf53a6026&vjs=3,3.1,,
158,158,Data Engineer,Dapper Labs,Remote,https://ca.indeed.com/rc/clk?jk=8415357e7882aa24&fccid=d6486a0a13a20d3e&vjs=3,None,,
159,159,"
Business Analyst Co-op (Winter 2022)",General Motors,Canada•Remote,https://ca.indeed.com/rc/clk?jk=17179c3f5b0c1598&fccid=116680a29a847a70&vjs=3,4,,
160,160,"Data Scientist, Advanced Analytics",Coca-Cola Canada Bottling Limited,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2e6cc84fb9ea94cc&fccid=d836e94cec8a7fbd&vjs=3,3.5,,
161,161,"Business Systems Analyst, Financial Applications (Remote)",Yelp,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=fd1e9c05bcd2637a&fccid=0e94073a1c937bd1&vjs=3,None,,
162,162,"Upstream Planning, Data Analyst - 12 month contract",Schneider Electric,"Brossard, QC•Remote",https://ca.indeed.com/rc/clk?jk=026e8785fb71ffd3&fccid=8dc4399ddb463d4a&vjs=3,3.9,,
163,163,"
Machine Learning Engineer",Variational AI,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=98a09091856eda65&fccid=b46575faacff1f0a&vjs=3,None,,
164,164,"Embedded Escalation Engineer-Data Share, Data movement",Microsoft,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=42f4c97f128c042e&fccid=734cb5a01ee60f80&vjs=3,4.2,,
165,165,Business Analyst,Intact,"St. John's, NL•Remote",https://ca.indeed.com/rc/clk?jk=f0d803dc49e8a5a2&fccid=a614b30520ebe6c9&vjs=3,3.8,,
166,166,Scientific Analyst - Bioinformatics (Remote),BenchSci,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=d4b6b2eae778bda4&fccid=cb94cfaf4856cc5b&vjs=3,None,,
167,167,Business Development Analyst (Remote),Dillon Consulting Limited,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ca0e8b117ee54e63&fccid=6a34323eae72ab52&vjs=3,3.7,,
168,168,"
Lead Data Analyst",G Adventures,Remote,https://ca.indeed.com/company/G-Adventures/jobs/Lead-Data-Analyst-2748024a918848f2?fccid=477b2a4839f9fec6&vjs=3,4.2,,
169,169,"Data Analyst, Product Management",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=756f280c011c4aa2&fccid=31921a4bf53a6026&vjs=3,3.1,,
170,170,"
Business Analyst",Luxoft,Remote,https://ca.indeed.com/rc/clk?jk=cd46c919dd5c6251&fccid=4b841d912d46e4fd&vjs=3,None,,
171,171,"Senior Analyst, Business Analysis & Optimization (Remote)",Altus Group,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3e63c83195bda4ca&fccid=67fbdb0463ba7ad3&vjs=3,2.6,,
172,172,"
Bilingual Data Associate",Numerator,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=1a16eb1521be005b&fccid=11f2ca9fb7278374&vjs=3,3.6,,
173,173,Data Engineer,Paytm Labs,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=963e25caf8796bbf&fccid=0382d65c0e448c96&vjs=3,2.5,,
174,174,"Data Analyst, Public Cloud Operations",RBC,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=67cd5b3c3c0ea627&fccid=537b899e30af3338&vjs=3,4,,
175,175,Senior Clinical Data Manager- Remote (Full-time or Part-time...,EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=046f05380af2f525&fccid=26108e784f9361a6&vjs=3,None,,
176,176,"
Senior Financial Analyst",Absolute Software,"Vancouver, BC•Remote",https://ca.indeed.com/company/Absolute-Software/jobs/Senior-Financial-Analyst-c0a49cd2309346e7?fccid=2b478912036f2b2c&vjs=3,3.4,,
177,177,Data Engineer,MediaNet®,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=a91918cb95cc7b83&fccid=c572b38febc87792&vjs=3,None,,
178,178,Data Scientist,Vori Health,Remote,https://ca.indeed.com/rc/clk?jk=c1e2e8e2e923678d&fccid=0258bd41493433c4&vjs=3,None,,
179,179,Director of Data,Wave,"Toronto, ON•Remote",https://ca.indeed.com/company/Wave/jobs/Director-Data-fce6f7e89908b49a?fccid=83c651a4d6229120&vjs=3,3.3,,
180,180,Data Scientist/Engineer,TELUS,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=a6df206ca89410aa&fccid=ed81336789a877c2&vjs=3,3.9,,
181,181,"Tax, Acceleration Centre, Immigration Law, Data Specialist (...",PwC,Canada•Remote,https://ca.indeed.com/rc/clk?jk=c21a5c47e1ed7562&fccid=5e964c4afc56b180&vjs=3,4,,
182,182,Health Information Management Data Coordinator - BC Transpla...,PHSA,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=86e9d4df473237a8&fccid=f66f721a44de3765&vjs=3,3.2,,
183,183,Senior Data Scientist,ZenHub,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=e337144f31de5ee6&fccid=0e939850d9602543&vjs=3,None,,
184,184,Head of Data,Dapper Labs,Remote,https://ca.indeed.com/rc/clk?jk=c0a92cb8015a8a5b&fccid=d6486a0a13a20d3e&vjs=3,None,,
185,185,Senior Biostatistician (Remote),Labcorp,"Boston, MA•Remote",https://ca.indeed.com/rc/clk?jk=a2f7aad3729d600f&fccid=a3163e1f583839d0&vjs=3,3.4,,
186,186,"
FP&A Analyst",SnapTravel,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=396521c17cceaee2&fccid=960d8f54f5a1520f&vjs=3,None,,
187,187,Machine Learning Engineer (Remote),Kar Global,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=8993a02e464f3dda&fccid=bf43832ebb455ed2&vjs=3,3.3,,
188,188,Data Visualization Designer,Alberta Motor Association,"Edmonton, AB•Remote",https://ca.indeed.com/rc/clk?jk=c0b9f91d4272fce6&fccid=e6c501a44445ee31&vjs=3,3.6,,
189,189,Data Associate (Bilingual French),Numerator,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=215c59bdf6626a6c&fccid=11f2ca9fb7278374&vjs=3,3.6,,
190,190,"
Database Developer",MNP,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=f3b31f54251a11b5&fccid=b8ee7f714bcca05b&vjs=3,3.1,,
191,191,Principal Data Scientist,UKG (Ultimate Kronos Group),Remote,https://ca.indeed.com/rc/clk?jk=362e17bc60dcb089&fccid=0d1386ca25efa609&vjs=3,4.1,,
192,192,"
Database Administrator",Broadridge,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2358519fd095268b&fccid=55e246035f02c566&vjs=3,3.5,,
193,193,"Backend, Web, Mobile and Data Internships",League Inc,Remote,https://ca.indeed.com/rc/clk?jk=f3aef14ed1180c64&fccid=f4a9bd63e3986889&vjs=3,3,,
194,194,Data Scientist,Fusemachines,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0f4dc23acdd5f544&fccid=b711a2a28448b767&vjs=3,None,,
195,195,Bilingual Data Entry / Customer Service,Pet Card,"Toronto, ON+1 location•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=1798773b9c9bfb44&fccid=e1e1384186376c96&vjs=3,None,,
196,196,Product Data Scientist,sharethrough,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=d9a1548e78f5fd10&fccid=420b591004b16413&vjs=3,None,,
197,197,"Compliance Manager, Privacy & Data Governance",League Inc,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=cb3388f9367c4979&fccid=f4a9bd63e3986889&vjs=3,3,,
198,198,"
Temporary Full-Time Data Conversion Resource",Ontario Mutual,"Listowel, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=5bee0a864987de6b&fccid=867d3ee2d1f4f0ee&vjs=3,None,,
199,199,Senior Market Research Analyst (remote eligible),McAfee,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=d5c2813e08bd7540&fccid=800f11c47014effe&vjs=3,3.7,,
200,200,Senior Machine Learning Scientist (Remote),Ada Inc.,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=48552c370e354e74&fccid=d67c696a16671a91&vjs=3,None,,
201,201,Lead Data Manager - Remote (Full-time or Part-time),EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=7360eca4ebf895ec&fccid=26108e784f9361a6&vjs=3,None,,
202,202,Data Engineering Specialist,Alberta Motor Association,"Edmonton, AB•Remote",https://ca.indeed.com/rc/clk?jk=ce03e60f0368b668&fccid=e6c501a44445ee31&vjs=3,3.6,,
203,203,"
Director, Business Data Analytics",Northbridge Financial Corporation,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=c16ee0a67955e28f&fccid=cb290302a5249d0a&vjs=3,3.9,,
204,204,Director of Data Analytics & Engineering,SnapTravel,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2c935fb9187e281a&fccid=960d8f54f5a1520f&vjs=3,None,,
205,205,"Data Analytics, Team Lead",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=7ef712d6fa9ae577&fccid=31921a4bf53a6026&vjs=3,3.1,,
206,206,"Supervisor, Data Quality and Metadata",Softchoice,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0d0cb46037e55d61&fccid=434a4974c491879d&vjs=3,3.5,,
207,207,"
DATABASE SYSTEM ADMINISTRATOR","Ministry of Northern Development, Mines, Natural...","Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=11ed6f55251feb4a&fccid=dd616958bd9ddc12&vjs=3,None,,
208,208,Associate Clinical Data Manager,Labcorp,"Kansas City, MO•Remote",https://ca.indeed.com/rc/clk?jk=8562645c3a37c60e&fccid=a3163e1f583839d0&vjs=3,3.4,,
209,209,Senior Data Analyst - (Remote),Andela - Third Party Job Board Only Postings,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=3e81e6a421bb1a5a&fccid=f783f8fbbe72c927&vjs=3,None,,
210,210,Data Scientist,Canexia Health,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=4201a2118e033cdc&fccid=06fa8adce3cadc16&vjs=3,None,,
211,211,Lead Rave Data Manager - Remote (Full-time or Part-time),EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=405b0dc1082b2d16&fccid=26108e784f9361a6&vjs=3,None,,
212,212,Data Management Analyst,BNP Paribas,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=349b2a90071cd269&fccid=1392500f835bba92&vjs=3,3.9,,
213,213,"
Analyst, Analytics & Optimization",WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=31164e53b6186c20&fccid=f18c1d5f3c78c7ca&vjs=3,3.9,,
214,214,Data Engineer,Veeva Systems,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=78d1b8d2faf5c881&fccid=353eb997fc901045&vjs=3,None,,
215,215,Biostatistician Manager- Remote (Full-time or Part-time),EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=028c54d5f776219c&fccid=26108e784f9361a6&vjs=3,None,,
216,216,Data Scientist / Senior Data Scientist,StackAdapt,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=a95a0fa1e1e7755c&fccid=8125fd19a28b99fe&vjs=3,4.5,,
217,217,Advisory Consultant Data Protection Solutions - Remote Montr...,Dell Technologies,"Quebec City, QC•Remote",https://ca.indeed.com/rc/clk?jk=8cd6879650774fea&fccid=dd09fe3b43125016&vjs=3,4,,
218,218,"Account Executive, Data",Traction on Demand,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=94ff2aa23eb6a106&fccid=4db26032d277e0f4&vjs=3,3.2,,
219,219,"
SENIOR DATABASE ANALYST","Ministry of Northern Development, Mines, Natural...","Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3b4dd973e1ece34d&fccid=dd616958bd9ddc12&vjs=3,None,,
220,220,"
Financial Analyst",Timbre Games,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=a3dce2e5f24e6a9a&fccid=b6447af903322318&vjs=3,None,,
221,221,"Data Scientist Team Lead, Insights (Remote)",Pelmorex Corp,Remote,https://ca.indeed.com/rc/clk?jk=dcd9f9774c2f1352&fccid=b2d4328e43e833e5&vjs=3,4,,
222,222,Senior Data Specialist,Traction on Demand,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=b9493184af03f742&fccid=4db26032d277e0f4&vjs=3,3.2,,
223,223,"
Machine Learning Researcher",Environment and Climate Change Canada,Canada•Temporarily Remote,https://ca.indeed.com/rc/clk?jk=b34f4d1dd55c88ad&fccid=d45e6800befca5fb&vjs=3,4.3,,
224,224,Senior HR Systems and Data Analyst,D2L,"Kitchener, ON•Remote",https://ca.indeed.com/rc/clk?jk=81a2e2e0d82aa09a&fccid=d797af08f7544bdf&vjs=3,3.2,,
225,225,Inventory Coordinator,SmartSweets,"Vancouver, BC•Temporarily Remote",https://ca.indeed.com/company/SmartSweets/jobs/Inventory-Coordinator-3395a80aa42aafa2?fccid=07d220f1473ecb2b&vjs=3,None,,
226,226,Senior Bioinformatics Analyst - Remote (Full-time or Part-ti...,EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=a8624d35add619b1&fccid=26108e784f9361a6&vjs=3,None,,
227,227,"
Lead Data Scientist, Product Analytics",Salesforce,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2a1139741e35e940&fccid=4027cfd917e1ee29&vjs=3,4.3,,
228,228,Senior Data Scientist - Remote,GoDaddy,Canada•Remote,https://ca.indeed.com/rc/clk?jk=41f21cac4ee467cf&fccid=1d223a639e0206ab&vjs=3,None,,
229,229,"Biostatistician, PhD - Remote (Full-time or Part-time)",EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=526db0c2506b5048&fccid=26108e784f9361a6&vjs=3,None,,
230,230,"Senior Data Scientist (GANs) TORONTO, ONTECHNOLOGY – SOFTWAR...",Tonal,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2f65e9920075fdca&fccid=0376130dee20ed0f&vjs=3,None,,
231,231,Machine Learning Engineer (Remote),TradeRev,Canada•Remote,https://ca.indeed.com/rc/clk?jk=bdf307ca4da3b366&fccid=bf43832ebb455ed2&vjs=3,3.3,,
232,232,"
Senior Data Scientist Healthcare Methodology",PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=441d425b23bd6c79&fccid=59237124d676ae4d&vjs=3,3.5,,
233,233,"
Revenue Operations Analyst",Fiix,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ff37db04ca159682&fccid=87852d99a20def3f&vjs=3,None,,
234,234,Sr Quality Assurance Analyst,WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=b741d6b8c402ecc1&fccid=f18c1d5f3c78c7ca&vjs=3,3.9,,
235,235,"Analyst - Pricing, Cargo",WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=064a53e6d3915df0&fccid=f18c1d5f3c78c7ca&vjs=3,3.9,,
236,236,Software Developer - Data Platform,Geotab,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=4c68c8e5be8b2b9d&fccid=31921a4bf53a6026&vjs=3,3.1,,
237,237,Co-Op Student - Analytics,Emera Energy,Remote,https://ca.indeed.com/company/Emera-Energy/jobs/Op-Student-e5988c5f7330ca36?fccid=2282f20565edc684&vjs=3,3.8,,
238,238,Senior Data Analyst,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=4558eaca8bfcb321&fccid=31921a4bf53a6026&vjs=3,3.1,,
239,239,"
Product Manager, Data Science",Numerator,"Ottawa, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=5b12d4ddd8b49be7&fccid=11f2ca9fb7278374&vjs=3,3.6,,
240,240,"Sr Data Scientist, Machine Learning",Coursera,Remote,https://ca.indeed.com/rc/clk?jk=94dd354b99642a66&fccid=ef63980be6005ec6&vjs=3,4.3,,
241,241,Senior Data Scientist,Veeva Systems,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=39bfe1e9dd75da46&fccid=353eb997fc901045&vjs=3,None,,
242,242,Registrar's Office Functional Analyst,Capilano University,"North Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=345e5cf67b8969ea&fccid=81d0b88bf62a9cf0&vjs=3,3.5,,
243,243,Senior Data Engineer (Remote),Upgrade,Remote,https://ca.indeed.com/rc/clk?jk=83a47ecbd2f13162&fccid=acd0564fea3e0534&vjs=3,None,,
244,244,"
Business Analyst",Myers-Holum,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=a466eaf9309177f3&fccid=545bc5c78669ff5f&vjs=3,None,,
245,245,Data Management Specialist,TD Bank,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=728fb7dbbd62422a&fccid=d7114f1cac8d0711&vjs=3,3.8,,
246,246,Software Engineer - Machine Learning (Remote),Yelp,"Toronto, ON+3 locations•Remote",https://ca.indeed.com/rc/clk?jk=9e207f7fba1c1a4a&fccid=0e94073a1c937bd1&vjs=3,None,,
247,247,"
Product Business Analyst",Numerator,"Ottawa, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=4c100b6edf9edc26&fccid=11f2ca9fb7278374&vjs=3,3.6,,
248,248,"
Data Scientist/ Automation Consultant / Healthcare / Claims",PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=f7b65c57716c8ddc&fccid=59237124d676ae4d&vjs=3,3.5,,
249,249,Data Architect,MNP,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=624a8d4b2f09d5fe&fccid=b8ee7f714bcca05b&vjs=3,3.1,,
250,250,Telephone Data Collection Clerk Bilingual,York University,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ef99d2e6fa97355d&fccid=78311129365d34c7&vjs=3,4.2,,
251,251,Pricing Analyst II,Waste Management,"Kitchener, ON•Remote",https://ca.indeed.com/rc/clk?jk=21f920c6e77f74ae&fccid=584c799f6b319a76&vjs=3,3.4,,
252,252,Senior Digital Business Analyst,EDC,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=af5196888bb59834&fccid=a8b2e935aa392e07&vjs=3,3.8,,
253,253,Senior Data Engineer,APOLLO Insurance,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=a7968c74731ad9d4&fccid=c40235e380385157&vjs=3,None,,
254,254,Director - Data Science - Vault Safety,Veeva Systems,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=13f285cb99da7754&fccid=353eb997fc901045&vjs=3,None,,
255,255,"Category Business Analyst, Backyard Fun",Canadian Tire,Canada•Remote,https://ca.indeed.com/rc/clk?jk=0dcda09117382b13&fccid=2e16043297423070&vjs=3,3.6,,
256,256,Senior Data Engineer,WestJet,"Calgary, AB+1 location•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=35cd128501db5ec3&fccid=f18c1d5f3c78c7ca&vjs=3,3.9,,
257,257,Senior Data Scientist,Two Hat,"Kelowna, BC•Remote",https://ca.indeed.com/rc/clk?jk=86e5bfc9e0f1252c&fccid=ae28fbeaf13d8f14&vjs=3,None,,
258,258,"Senior Engineering Manager, Data Platform (Remote)",Ada Inc.,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=b6297057cf73b51e&fccid=d67c696a16671a91&vjs=3,None,,
259,259,Inventory Analyst,StarTech.com,"London, ON•Remote",https://ca.indeed.com/rc/clk?jk=6728d0eff7a4fa99&fccid=d658e4ef727e7574&vjs=3,3.6,,
260,260,Data Architect,Traction on Demand,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=147bcd7a6ba1167c&fccid=4db26032d277e0f4&vjs=3,3.2,,
261,261,"Manager, Data Engineering",Affinity.co,Remote,https://ca.indeed.com/company/Affinity.co/jobs/Manager-5408de1247819248?fccid=1b32be4e9bf5cb2a&vjs=3,None,,
262,262,Data Architect - Remote,Koho,Canada•Remote,https://ca.indeed.com/rc/clk?jk=4eb870f85aa6db94&fccid=0b1a3a8f9692c945&vjs=3,2.7,,
263,263,"Sr Data Scientist, Hotels Marketplace",Hopper,"Montréal, QC+2 locations•Remote",https://ca.indeed.com/rc/clk?jk=081d9134450e1db8&fccid=71eb96af97fae7e9&vjs=3,3.6,,
264,264,"
Senior Business Analyst",PokerStars,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3ae2a3592b5ee88d&fccid=61de9b75dff2ea14&vjs=3,None,,
265,265,Engineering Manager - Data Infrastructure (Remote),Yelp,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=8702506f898ddf1c&fccid=0e94073a1c937bd1&vjs=3,None,,
266,266,"Junior Big Data Engineer, Business Intelligence (6 Month Con...",CBC/Radio-Canada,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=449ecc67d1401bd2&fccid=d0afbded2b67a998&vjs=3,3.9,,
267,267,Machine Learning Algorithms Engineer - Siemens Comfy I Enlig...,Siemens,"Oakville, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=416ba5b8717ba2b3&fccid=ea6bb53f0b18b8f2&vjs=3,4,,
268,268,"Associate, Data Management & Governance Specialist",LifeWorks,"Markham, ON•Remote",https://ca.indeed.com/rc/clk?jk=5168af2e1603c01a&fccid=f0b9f94cc2f932db&vjs=3,3.1,,
269,269,"
Senior Financial Analyst - Employment Opportunities for Pers...",Public Service Commission of Canada,Canada•Temporarily Remote,https://ca.indeed.com/rc/clk?jk=62e907f67e80941a&fccid=6c8be11ca276210a&vjs=3,4.1,,
270,270,Research Analyst (6-month Term),Volaris Group Inc.,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=5ad0e402511f1cfd&fccid=4f037c93ba202379&vjs=3,None,,
271,271,"Manager, Data Analytics, Reporting and Evaluation (DARE)",PHSA,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=1d70fa546416d92d&fccid=f66f721a44de3765&vjs=3,3.2,,
272,272,Sr. Data Engineer,Numerator,"Ottawa, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=166061e670ad7c69&fccid=11f2ca9fb7278374&vjs=3,3.6,,
273,273,Business Analyst (Intern),1QBit,British Columbia•Remote,https://ca.indeed.com/rc/clk?jk=eeca999abbfbbea5&fccid=c3a210a74e7bf1e2&vjs=3,None,,
274,274,Data Engineer,Paytm,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3cc1d76cb36c1303&fccid=4e917d9a3b14765d&vjs=3,None,,
